--- Log rolled over at 2025-11-25 18:21:36 (exceeded 102400 bytes) ---
2025-11-25 17:30:22 | Status: MATCH_ENDED | Players: KJ, Paralizzka | Time: 987.0s | isReplay: False | Success: True
2025-11-25 18:22:47 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 540.0s | isReplay: False | Success: True
2025-11-25 18:22:54 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 548.0s | isReplay: False | Success: True
2025-11-25 18:23:01 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 555.0s | isReplay: False | Success: True
2025-11-25 18:23:08 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 562.0s | isReplay: False | Success: True
2025-11-25 18:23:15 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 569.0s | isReplay: False | Success: True
2025-11-25 18:23:22 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 576.0s | isReplay: False | Success: True
2025-11-25 18:23:29 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 584.0s | isReplay: False | Success: True
2025-11-25 18:23:36 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 591.0s | isReplay: False | Success: True
2025-11-25 18:23:43 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 598.0s | isReplay: False | Success: True
2025-11-25 18:23:50 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 605.0s | isReplay: False | Success: True
2025-11-25 18:23:57 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 612.0s | isReplay: False | Success: True
2025-11-25 18:24:04 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 620.0s | isReplay: False | Success: True
2025-11-25 18:24:11 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 627.0s | isReplay: False | Success: True
2025-11-25 18:24:18 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 634.0s | isReplay: False | Success: True
2025-11-25 18:24:26 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 641.0s | isReplay: False | Success: True
2025-11-25 18:24:33 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 648.0s | isReplay: False | Success: True
2025-11-25 18:24:40 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 656.0s | isReplay: False | Success: True
2025-11-25 18:24:47 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 663.0s | isReplay: False | Success: True
2025-11-25 18:24:54 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 670.0s | isReplay: False | Success: True
2025-11-25 18:25:01 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 677.0s | isReplay: False | Success: True
2025-11-25 18:25:08 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 684.0s | isReplay: False | Success: True
2025-11-25 18:25:15 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 691.0s | isReplay: False | Success: True
2025-11-25 18:25:22 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 699.0s | isReplay: False | Success: True
2025-11-25 18:25:29 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 706.0s | isReplay: False | Success: True
2025-11-25 18:25:36 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 713.0s | isReplay: False | Success: True
2025-11-25 18:25:43 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 720.0s | isReplay: False | Success: True
2025-11-25 18:25:50 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 727.0s | isReplay: False | Success: True
2025-11-25 18:25:57 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 735.0s | isReplay: False | Success: True
2025-11-25 18:26:04 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 742.0s | isReplay: False | Success: True
2025-11-25 18:26:11 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 749.0s | isReplay: False | Success: True
2025-11-25 18:26:18 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 756.0s | isReplay: False | Success: True
2025-11-25 18:26:25 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 763.0s | isReplay: False | Success: True
2025-11-25 18:26:32 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 771.0s | isReplay: False | Success: True
2025-11-25 18:26:39 | Status: MATCH_STARTED | Players: KJ, Midwinter | Time: 778.0s | isReplay: False | Success: True
2025-11-25 18:26:46 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:26:53 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:27:00 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:27:07 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:27:14 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:27:22 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:27:29 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:27:36 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:27:43 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:27:50 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:27:57 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:28:04 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:28:11 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:28:18 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:28:25 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:28:32 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:28:39 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:28:46 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:28:54 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:29:01 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:29:08 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:29:15 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:29:22 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:29:29 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:29:36 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:29:43 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:29:50 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:29:57 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:30:04 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:30:11 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:30:18 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:30:26 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:30:33 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:30:40 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:30:47 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:30:54 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:31:01 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:31:08 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:31:15 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:31:22 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:31:29 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:31:36 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:31:43 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:31:50 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:31:57 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:32:04 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:32:12 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:32:19 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
2025-11-25 18:32:26 | Status: MATCH_ENDED | Players: KJ, Midwinter | Time: 783.0s | isReplay: False | Success: True
